user_id,count_item,sum_price,recommend_percentage
76561198084889581,35,394.8,100.0
76561198084892894,1,9.99,
76561198084895766,2,0.0,
76561198084896003,15,24.98,
76561198084898477,10,68.94,
76561198084899414,85,644.56,66.66666666666666
76561198084899718,32,311.8,
76561198084902736,6,39.98,
76561198084904896,2,0.0,
76561198084906493,177,1813.84,100.0
76561198084907648,48,155.91,
76561198084908538,4,19.99,
76561198084909659,1,0.0,
76561198084914012,23,39.97,100.0
76561198084915374,1,,
76561198084916386,41,509.66999999999996,
76561198084918124,5,59.96,
76561198084919247,71,745.55,
76561198084919445,20,179.92000000000002,
76561198084926859,20,119.91999999999999,
76561198084926997,54,726.5799999999999,
76561198084927436,18,94.94999999999999,
76561198084930488,1,,
76561198084932307,9,170.9,
76561198084933621,1,,
76561198084937559,12,9.99,
76561198084938268,1,,
76561198084938724,40,69.94,
76561198084940434,40,99.95,
76561198084941875,2,9.99,
76561198084941973,8,0.0,
76561198084945226,6,59.97,
76561198084946944,79,1175.3799999999999,
76561198084946995,15,54.95,
76561198084947043,8,49.97,100.0
76561198084948394,14,19.99,100.0
76561198084951934,4,94.96,
76561198084952359,30,480.83,
76561198084954002,145,2162.92,100.0
76561198084954927,2,0.0,
76561198084956683,15,142.9,
76561198084958003,33,389.82,
76561198084959052,62,538.63,100.0
76561198084966544,20,102.94,
76561198084969336,88,711.27,
76561198084971932,20,39.97,
76561198084972394,71,850.53,
76561198084976671,45,539.71,100.0
76561198084977058,16,149.9,100.0
76561198084980301,7,39.97,
76561198084985133,57,360.8,
76561198084989339,54,794.59,
76561198084989504,12,29.98,
76561198084992629,45,549.72,
76561198084997039,56,232.82000000000002,
76561198084998342,3,25.97,
76561198084999174,49,492.7,
76561198085003189,2,0.0,
76561198085003394,7,19.99,
76561198085003632,4,44.97,
76561198085004277,6,0.0,
76561198085004526,135,1374.15,100.0
76561198085006003,22,99.94,
76561198085008808,134,1647.2,
76561198085012291,54,573.5699999999999,
76561198085012346,72,1155.46,
76561198085013416,27,300.8,
76561198085015081,1,,
76561198085015460,6,0.0,
76561198085016240,59,718.61,
76561198085017289,42,324.76,
76561198085019919,3,59.97,
76561198085024459,49,444.7,
76561198085025568,1,,
76561198085025710,14,34.98,
76561198085029961,33,486.76,100.0
76561198085033380,13,34.97,
76561198085035722,1,9.99,
76561198085039939,12,94.92999999999999,
76561198085041947,11,174.95,
76561198085042163,195,2114.74,100.0
76561198085047339,2,29.979999999999997,
76561198085048120,9,34.980000000000004,
76561198085050033,1,14.99,
76561198085050651,81,795.44,100.0
76561198085051750,69,412.75,100.0
76561198085053647,5,,
76561198085055471,66,774.6,
76561198085055920,19,134.92,
76561198085056890,14,14.99,
76561198085057162,9,192.88,
76561198085057414,67,690.7,50.0
76561198085061732,13,229.9,
76561198085062072,38,281.85,0.0
76561198085062486,1,,
76561198085062722,1,4.99,
76561198085063077,48,512.58,
76561198085065621,46,54.93,
76561198085067028,21,204.91,
76561198085068145,71,821.5699999999999,0.0
76561198085071250,33,361.75,
76561198085071421,1,,
76561198085073816,4,14.99,
76561198085075210,83,1082.25,
76561198085075887,45,59.99,
76561198085076064,32,277.82,
76561198085079431,54,462.59000000000003,
76561198085080390,119,898.39,100.0
76561198085080816,26,58.949999999999996,
76561198085082149,56,287.77,100.0
76561198085085449,15,89.95,
76561198085087697,15,360.83,
76561198085090114,29,279.86,100.0
76561198085091150,6,76.95,
76561198085092070,7,29.979999999999997,
76561198085092607,5,9.99,
76561198085092904,80,1130.43,100.0
76561198085097560,85,693.49,100.0
76561198085098284,1,14.99,
76561198085099359,11,39.96,
76561198085099625,23,100.92,100.0
76561198085101310,1,0.0,
76561198085102704,9,64.95,
76561198085103771,26,249.88,
76561198085103930,4,0.0,
76561198085105930,125,1211.1399999999999,100.0
76561198085105954,13,159.93,
76561198085107826,45,542.65,100.0
76561198085107888,20,194.89999999999998,100.0
76561198085108020,2,29.979999999999997,
76561198085109035,11,149.91,0.0
76561198085109957,1,9.99,
76561198085111913,1,,
76561198085112694,64,137.86,100.0
76561198085113763,58,463.69,
76561198085116943,26,49.96,
76561198085118291,34,160.91,
76561198085118664,70,204.82999999999998,
76561198085120962,2,14.99,
76561198085121097,10,54.97,
76561198085124453,31,0.0,
76561198085125264,12,97.93,
76561198085125302,77,454.67,100.0
76561198085125793,87,866.01,100.0
76561198085126364,121,1390.26,100.0
76561198085126543,4,39.98,
76561198085127184,17,290.84999999999997,
76561198085128087,6,64.95,
76561198085131505,26,189.87,
76561198085132559,38,504.72999999999996,
76561198085133982,22,174.89,0.0
76561198085134049,24,165.85,
76561198085134641,26,239.89999999999998,
76561198085136299,90,1154.46,100.0
76561198085138400,24,139.94,
76561198085141074,2,9.99,
76561198085144241,101,967.62,100.0
76561198085146716,4,9.99,
76561198085148686,10,149.96,100.0
76561198085149205,20,24.98,
76561198085151022,41,533.71,
76561198085151512,54,364.67,100.0
76561198085153111,25,160.85999999999999,
76561198085156521,19,79.95,
76561198085158205,44,480.77,
76561198085158965,46,424.77,100.0
76561198085159563,1,,
76561198085160604,1,9.99,
76561198085162710,5,49.97,
76561198085164227,124,932.16,
76561198085164380,25,344.8,
76561198085164525,83,473.49,100.0
76561198085164566,71,439.75,
76561198085167128,70,564.69,100.0
76561198085167445,1,,
76561198085167583,37,193.92000000000002,
76561198085168801,37,119.94,
76561198085169011,2,4.99,
76561198085169531,40,237.76,100.0
76561198085169633,35,372.81,
76561198085170588,5,34.99,
76561198085170750,77,778.55,
76561198085177627,5,9.99,
76561198085179876,5,19.99,
76561198085180635,14,44.97,
76561198085181270,81,795.54,100.0
76561198085181692,2,,
76561198085181742,1,,
76561198085183243,20,89.94,100.0
76561198085183269,19,163.87,
76561198085183415,66,420.67,0.0
76561198085184040,207,1604.07,
76561198085184317,2,14.99,
76561198085185734,1,9.99,
76561198085187904,76,932.4399999999999,
76561198085188253,13,145.92,
76561198085190286,1,,
76561198085191023,37,422.8,
76561198085191182,2,14.99,
76561198085192494,1,,
76561198085194311,3,9.99,
76561198085194786,5,19.99,
76561198085196566,3,64.97,
76561198085196956,5,0.0,
76561198085199566,2,0.0,
76561198085200257,68,939.55,66.66666666666666
76561198085201516,1,19.99,
76561198085201597,4,0.0,
76561198085201866,21,90.96000000000001,
76561198085202902,6,104.96000000000001,
76561198085204792,9,24.98,
76561198085204952,29,285.79,
76561198085205236,72,913.52,
76561198085205459,2,19.99,
76561198085214044,41,316.77,
76561198085214339,1,,
76561198085215475,4,39.98,
76561198085216476,80,706.66,100.0
76561198085216751,152,603.67,100.0
76561198085217008,18,135.92,
76561198085222599,28,268.87,
76561198085223100,50,352.76,
76561198085223867,18,294.88,
76561198085224062,60,443.71999999999997,
76561198085225105,64,517.66,100.0
76561198085225506,16,69.94,100.0
76561198085225993,17,119.91,
76561198085226283,40,269.88,100.0
76561198085227041,29,210.85,100.0
76561198085227281,196,2206.61,100.0
76561198085229751,6,14.99,
76561198085232353,9,59.96,
76561198085232979,2,0.0,
76561198085236799,16,14.99,
76561198085240409,6,14.98,
76561198085240724,45,459.72,100.0
76561198085241579,4,19.99,
76561198085241786,68,567.7,100.0
76561198085242286,7,64.95,
76561198085244386,1,,
76561198085245627,4,12.98,
76561198085245725,26,155.89,100.0
76561198085246659,14,145.88,
76561198085249424,13,209.9,100.0
76561198085249560,18,84.94999999999999,100.0
76561198085252076,2,0.0,
76561198085252548,20,213.89,
76561198085253503,39,519.84,
76561198085254013,27,0.0,100.0
76561198085254947,32,159.95,
76561198085255228,63,686.6,100.0
76561198085256018,44,562.74,
76561198085260449,16,104.92,
76561198085261848,12,2.99,
76561198085267385,46,454.75,100.0
76561198085272275,110,494.59000000000003,
76561198085272863,57,239.77,
76561198085273178,6,39.97,
76561198085274086,58,596.5799999999999,
76561198085274729,12,54.96,
76561198085276816,2,19.99,
76561198085277108,4,14.99,
76561198085277220,2,19.98,
76561198085277795,92,443.69,
76561198085279087,3,9.99,
76561198085279562,1,,
76561198085281173,8,104.92999999999999,
76561198085283823,7,129.94,
76561198085285121,57,554.6,57.14285714285714
76561198085289256,1,,
76561198085292028,1,,
76561198085293451,4,9.99,
76561198085294887,59,258.82,100.0
76561198085296161,64,741.71,
76561198085301501,10,9.99,
76561198085301805,72,465.65,100.0
76561198085304891,4,24.979999999999997,
76561198085305569,11,0.0,100.0
76561198085305666,22,0.0,
76561198085308093,46,538.67,
76561198085310397,11,0.0,
76561198085310889,14,0.0,
76561198085312971,5,32.97,
76561198085315028,5,0.0,
76561198085316041,78,697.72,
76561198085318689,51,376.79,
76561198085319787,27,280.83,100.0
76561198085321072,3,19.99,
76561198085321660,10,24.98,0.0
76561198085325037,1,0.0,
76561198085327867,65,600.67,100.0
76561198085328648,3,170.9,
76561198085329147,47,294.89,
76561198085329154,75,700.63,
76561198085329918,70,466.68,
76561198085331383,15,139.93,
76561198085334034,5,79.98,
76561198085334156,2,9.99,
76561198085334399,74,512.79,
76561198085336064,5,0.0,
76561198085337197,6,19.98,
76561198085338281,1,,
76561198085338691,34,9.99,
76561198085341371,11,0.0,
76561198085343460,1,,
76561198085343519,38,345.77,100.0
76561198085343668,6,0.0,
76561198085345522,63,551.73,66.66666666666666
76561198085349265,7,34.98,
76561198085352961,93,942.51,
76561198085353274,13,19.99,
76561198085355506,7,74.98,
76561198085355556,13,94.94,50.0
76561198085355568,14,0.0,
76561198085356351,41,169.89,
76561198085356495,53,616.65,
76561198085359422,9,114.92999999999999,
76561198085364470,6,14.99,
76561198085373053,23,390.76,100.0
76561198085377458,68,195.89,
76561198085378428,40,114.92999999999999,
76561198085378560,16,295.88,
76561198085391521,21,214.85,
76561198085392224,30,69.95,
76561198085393249,6,2.99,
76561198085395799,2,0.0,
76561198085396375,7,54.97,
76561198085399133,136,891.54,100.0
76561198085399133,136,891.54,100.0
76561198085405679,43,472.71,
76561198085408323,28,109.92999999999999,
76561198085409190,3,34.98,
76561198085411705,1,,100.0
76561198085412009,46,452.69,
76561198085415630,4,49.97,
76561198085416163,6,44.97,
76561198085418034,10,0.0,
76561198085418768,92,321.71999999999997,
76561198085419659,32,409.81,
76561198085422481,40,284.86,
76561198085425449,21,107.91,
76561198085426039,1,,
76561198085427673,6,69.97,
76561198085431407,13,115.93,
76561198085432440,94,866.5699999999999,100.0
76561198085436736,120,1448.9099999999999,
76561198085440463,11,229.95000000000002,
76561198085441225,74,606.65,100.0
76561198085443575,7,119.94999999999999,
76561198085447666,81,869.43,
76561198085452088,33,377.76,100.0
76561198085452317,73,808.53,100.0
76561198085452693,1,,
76561198085455018,6,9.99,
76561198085456567,7,29.99,
76561198085456898,36,300.8,
76561198085457258,97,1491.3,
76561198085457850,91,958.54,85.71428571428571
76561198085458996,4,0.0,
76561198085463363,53,401.75,
76561198085468389,1,,
76561198085470909,307,2923.65,100.0
76561198085471285,2,14.99,
76561198085479997,60,357.82,
76561198085486146,10,87.97,
76561198085490373,3,59.99,
76561198085498689,17,29.979999999999997,
76561198085502401,7,84.95,
76561198085503005,8,59.97,
76561198085506911,1,,
76561198085510022,83,1208.3899999999999,100.0
76561198085510673,1,,
76561198085513666,65,883.52,100.0
76561198085513834,6,72.96,
76561198085516342,3,0.0,
76561198085521450,3,14.99,100.0
76561198085527163,4,0.0,
76561198085529308,7,9.99,
76561198085535916,19,234.89,
76561198085538602,180,1091.42,
76561198085539422,19,57.96,
76561198085540918,7,0.0,
76561198085547365,65,504.7,100.0
76561198085548011,135,1040.33,100.0
76561198085548073,1,0.0,
76561198085548260,17,104.96,0.0
76561198085550317,27,87.92999999999999,
76561198085553012,23,254.85,
76561198085558189,55,622.66,
76561198085559465,2,0.0,
76561198085559931,1,,
76561198085560663,8,39.97,
76561198085562496,6,0.0,
76561198085562726,4,39.97,
76561198085562928,24,224.82999999999998,
76561198085564985,14,134.94,
76561198085567114,69,910.6,100.0
76561198085568434,51,242.84,100.0
76561198085571748,36,94.94,28.57142857142857
76561198085572287,86,984.61,100.0
76561198085573936,30,294.9,
76561198085574934,30,324.88,
76561198085575244,49,22.97,
76561198085580789,11,104.94,
76561198085581032,51,659.69,
76561198085592613,19,0.0,
76561198085596309,3,29.97,
76561198085597151,22,19.98,
76561198085601351,139,1206.18,100.0
76561198085602538,1,,
76561198085604197,62,468.62,
76561198085606557,4,19.99,
76561198085608533,16,19.99,
76561198085609048,72,831.43,
76561198085609967,37,462.72999999999996,
76561198085616796,9,169.93,
76561198085621580,2,24.99,
76561198085622345,48,376.77,
76561198085622481,17,149.9,
76561198085628711,4,0.0,
76561198085629321,25,259.84000000000003,
76561198085630574,22,214.92000000000002,
76561198085635425,24,264.88,100.0
76561198085636114,20,95.9,
76561198085637306,46,164.92,
76561198085640669,27,267.81,
76561198085643324,6,74.96,
76561198085643800,24,149.9,
76561198085644301,54,648.68,
76561198085644589,1,,
76561198085645865,56,224.92,100.0
76561198085649759,6,54.95,
76561198085651299,1,,
76561198085653923,49,369.78999999999996,
76561198085657012,4,0.0,
76561198085657495,19,119.92999999999999,
76561198085658337,4,0.0,
76561198085658989,3,39.98,
76561198085668153,65,497.64,100.0
76561198085669520,1,,
76561198085671276,10,69.96,
76561198085671856,2,0.0,
76561198085672264,3,34.98,
76561198085673159,11,14.98,
76561198085676418,34,204.87,100.0
76561198085677474,36,473.74,0.0
76561198085679048,51,889.5999999999999,
76561198085683069,14,149.91,
76561198085683863,15,44.980000000000004,
76561198085686437,71,915.4,100.0
76561198085688030,32,615.75,
76561198085689029,28,202.84,100.0
76561198085690192,3,0.0,
76561198085691610,1,0.0,
76561198085692317,36,334.83,100.0
76561198085694345,17,185.82,
76561198085700027,143,1638.86,50.0
76561198085708153,41,225.86,
76561198085709733,2,0.0,
76561198085710506,107,1483.11,
76561198085711217,1,,
76561198085711751,4,0.0,
76561198085713993,34,419.8,
76561198085714649,32,144.94,
76561198085714957,84,195.87,
76561198085715384,40,203.82999999999998,100.0
76561198085716402,32,359.76,
76561198085719106,36,359.85,
76561198085719439,10,104.94,
76561198085719847,24,124.94,
76561198085720506,7,34.98,
76561198085720701,176,1315.93,100.0
76561198085721255,14,191.9,
76561198085722243,21,114.92,
76561198085723592,24,76.97,
76561198085723649,8,0.0,
76561198085724390,18,173.89,
76561198085724839,26,427.79,
76561198085725015,1,0.0,
76561198085725278,1,,
76561198085726988,25,144.96,
76561198085728266,81,927.49,
76561198085728306,38,371.76,100.0
76561198085729901,19,149.91,
76561198085732637,35,188.88,100.0
76561198085732847,14,245.86999999999998,
76561198085734937,42,344.7,50.0
76561198085736081,27,199.87,
76561198085736255,2,,
76561198085738556,42,401.7,
76561198085741905,51,521.71,
76561198085742671,9,34.97,
76561198085743341,134,1394.48,100.0
76561198085744610,1,,
76561198085746425,48,236.90000000000003,
76561198085747163,3,44.97,
76561198085747376,3,34.97,
76561198085748969,236,1528.93,100.0
76561198085749575,36,239.88,
76561198085750617,250,4102.32,
76561198085750755,15,114.95,
76561198085750916,76,735.58,
76561198085752464,1,9.99,
76561198085753063,31,419.79,
76561198085759352,117,445.71,50.0
76561198085763003,1,0.0,
76561198085765656,62,640.65,
76561198085765683,57,166.86,
76561198085766543,10,129.93,
76561198085767068,1,,
76561198085767270,12,64.96,
76561198085767521,71,407.63,
76561198085767697,9,70.93,
76561198085769657,68,597.02,
76561198085773013,21,131.89,
76561198085774340,20,189.89,
76561198085774566,42,469.78,
76561198085775287,45,370.71999999999997,100.0
76561198085777605,2,0.0,
76561198085778666,24,102.92,
76561198085778725,16,9.99,
76561198085778731,6,16.98,
76561198085780775,149,875.47,0.0
76561198085783540,4,24.98,
76561198085788881,26,362.77,100.0
76561198085789465,6,0.0,
76561198085790677,38,109.94000000000001,
76561198085792941,45,145.89,100.0
76561198085793579,93,1369.1399999999999,
76561198085793604,24,249.92000000000002,100.0
76561198085794480,2,19.98,
76561198085795070,17,157.93,
76561198085795226,46,468.76,
76561198085796003,19,204.89,100.0
76561198085797124,3,19.99,
76561198085797241,15,229.94,
76561198085797929,5,0.0,
76561198085798581,2,29.979999999999997,
76561198085799940,5,34.97,
76561198085800064,43,544.71,100.0
76561198085800221,40,160.88,
76561198085802298,60,725.56,100.0
76561198085803915,99,1392.23,
76561198085805472,119,1397.16,
76561198085806543,4,0.0,
76561198085808339,71,1144.48,0.0
76561198085808870,102,562.56,0.0
76561198085808895,5,19.98,
76561198085812009,1,,
76561198085813887,2,24.99,
76561198085813904,8,104.96000000000001,
76561198085815124,1,,
76561198085816035,36,410.78,
76561198085816721,17,65.93,
76561198085819348,52,694.5799999999999,
76561198085820328,19,167.83,
76561198085820571,64,837.5699999999999,
76561198085824780,1,0.0,
76561198085825441,55,576.73,
76561198085826651,13,44.97,
76561198085831299,1,,
76561198085832384,4,0.0,
76561198085835666,5,0.0,
76561198085836306,22,79.94,
76561198085838339,15,124.91,100.0
76561198085840786,39,203.85,
76561198085841458,13,129.92,
76561198085844825,44,99.95,
76561198085846783,7,14.99,
76561198085848209,86,330.83,
76561198085848759,4,19.98,
76561198085850232,31,185.88,
76561198085850816,6,19.99,
76561198085850946,7,54.97,
76561198085851496,6,54.96,
76561198085854920,4,15.97,100.0
76561198085855053,17,109.94,
76561198085856078,2,0.0,
76561198085858556,68,681.56,
76561198085858932,52,212.85,
76561198085859096,45,457.69,
76561198085859318,16,109.94,
76561198085862370,169,2052.72,100.0
76561198085862748,20,194.88,
76561198085866225,15,93.94,
76561198085867671,61,735.54,100.0
76561198085868530,18,89.92999999999999,
76561198085869763,123,1328.1,100.0
76561198085869975,13,39.95,
76561198085874442,2,39.98,
76561198085876790,6,0.0,
76561198085877239,7,29.979999999999997,
76561198085878301,21,380.81,
76561198085878594,30,188.85,100.0
76561198085879027,87,883.38,100.0
76561198085881404,40,432.78,100.0
76561198085881699,31,224.91,
76561198085881700,8,21.98,
76561198085882629,32,194.89,
76561198085887372,37,84.92999999999999,
76561198085888060,10,44.97,
76561198085888138,130,1156.25,100.0
76561198085888682,7,44.97,
76561198085889849,4,14.98,
76561198085890222,39,270.83,
76561198085893249,12,9.99,
76561198085894589,13,11.98,
76561198085895722,5,59.99,
76561198085895776,106,1140.34,
76561198085896622,106,528.59,100.0
76561198085899118,13,59.99,
76561198085899702,1,,
76561198085905143,8,2.99,
76561198085905659,27,309.78000000000003,100.0
76561198085907483,35,302.72,
76561198085907572,8,49.95,
76561198085911119,70,921.51,
76561198085912801,12,169.94,
76561198085914013,14,39.97,
76561198085916165,147,2046.75,100.0
76561198085916808,2,34.98,
76561198085916987,105,181.81,
76561198085917617,33,169.95,
76561198085919128,13,0.0,
76561198085919957,12,89.95,
76561198085925846,50,459.68999999999994,
76561198085926724,14,0.0,
76561198085927527,4,64.96,
76561198085927668,45,84.97,66.66666666666666
76561198085930890,7,29.99,
76561198085933402,110,944.78,100.0
76561198085936560,36,0.0,100.0
76561198085937034,53,30.97,
76561198085937994,3,14.99,
76561198085938705,10,179.92,
76561198085945238,13,129.92,
76561198085946023,14,54.97,
76561198085955578,116,1403.6,
76561198085956238,88,1334.29,25.0
76561198085960667,146,1865.74,100.0
76561198085960836,36,268.77,
76561198085963111,1,,
76561198085963716,53,719.55,
76561198085971350,33,361.8,
76561198085973498,14,152.9,
76561198085975327,52,167.88,
76561198085980781,47,375.78,
76561198085982092,17,224.87,83.33333333333334
76561198085993415,4,72.96,
76561198085996419,85,710.59,100.0
76561198085998694,7,129.97,
76561198086001231,22,257.84,
76561198086004742,24,255.91,
76561198086008401,121,1235.17,100.0
76561198086008723,44,362.79,
76561198086015111,3,59.99,
76561198086018500,71,803.5,
76561198086019938,5,9.99,
76561198086021614,11,69.96,100.0
76561198086023561,52,719.6899999999999,
76561198086024607,13,84.94,
76561198086028360,21,64.96,100.0
76561198086030759,10,106.94,
76561198086033883,3,39.98,
76561198086034272,49,471.78,
76561198086034976,8,19.99,
76561198086035821,15,113.91,
76561198086037100,38,104.96000000000001,
76561198086037371,3,4.99,
76561198086038377,8,100.95,
76561198086038964,5,19.99,
76561198086039782,51,765.61,100.0
76561198086044715,2,160.91,
76561198086045190,32,405.8,100.0
76561198086047423,4,19.99,
76561198086051664,43,484.71999999999997,100.0
76561198086052936,32,119.91,
76561198086059245,7,34.98,
76561198086059606,16,124.96000000000001,
76561198086060424,1,,
76561198086060657,54,526.19,
76561198086062330,33,422.72999999999996,
76561198086065642,1,,
76561198086065951,1,,
76561198086068501,29,165.85999999999999,
76561198086070875,1,,
76561198086073892,38,131.82,100.0
76561198086075817,4,0.0,
76561198086079946,4,14.99,
76561198086081043,54,559.69,
76561198086083118,79,1109.52,
76561198086083131,62,732.57,0.0
76561198086085936,19,319.83,0.0
76561198086087002,20,34.980000000000004,
76561198086087723,17,145.9,
76561198086088060,31,532.77,
76561198086092732,16,159.91,
76561198086093333,1,,
76561198086096492,67,102.86,100.0
76561198086096545,29,179.87,
76561198086100927,143,2061.97,100.0
76561198086101018,21,164.9,
76561198086103481,25,79.95,
76561198086104739,20,49.96,
76561198086114745,32,239.85999999999999,100.0
76561198086116465,8,129.95,
76561198086116939,34,230.85,
76561198086118907,2,0.0,
76561198086118981,85,733.5,100.0
76561198086119658,255,2339.34,50.0
76561198086120470,14,0.0,100.0
76561198086121839,2,,
76561198086124163,51,686.56,
76561198086125187,1,,
76561198086126198,47,457.72999999999996,
76561198086130041,118,338.31,
76561198086130346,58,434.75,
76561198086130805,185,1122.91,
76561198086130834,45,468.71999999999997,
76561198086133159,6,0.0,
76561198086133550,3,0.0,
76561198086134055,1,,
76561198086134318,48,274.88,100.0
76561198086135793,52,212.85,
76561198086136616,12,144.91,
76561198086137072,23,121.9,
76561198086137240,17,89.94,100.0
76561198086139632,40,376.77,100.0
76561198086140906,72,320.76,50.0
76561198086141910,71,587.69,100.0
76561198086143321,76,741.53,100.0
76561198086144031,3,19.98,
76561198086149461,51,629.67,
76561198086150221,15,135.9,
76561198086151321,14,159.94,
76561198086152515,15,50.94,
76561198086159697,17,270.84999999999997,
76561198086160648,114,1204.29,100.0
76561198086170186,111,994.8,
76561198086172486,7,9.99,
76561198086173472,6,19.99,
76561198086175509,43,614.74,
76561198086176890,12,196.89999999999998,
76561198086179767,1,,
76561198086181346,7,14.98,
76561198086183090,24,250.89,
76561198086186794,79,338.72999999999996,
76561198086187968,5,19.99,
76561198086188944,41,184.9,0.0
76561198086189628,56,706.64,
76561198086189698,12,0.0,
76561198086190229,5,44.96,
76561198086190617,1,,
76561198086191004,31,380.79,
76561198086192920,18,9.99,
76561198086193216,9,0.0,
76561198086194246,88,1210.31,100.0
76561198086194990,17,59.96,
76561198086195473,2,29.979999999999997,
76561198086197802,75,167.10999999999999,100.0
76561198086200117,47,441.7,100.0
76561198086203635,22,64.95,
76561198086204112,19,135.88,
76561198086204732,13,164.95,
76561198086204791,71,981.4699999999999,
76561198086205676,14,199.95,
76561198086207075,27,194.89,
76561198086211321,49,484.66999999999996,
76561198086211808,1,,
76561198086214261,22,121.92,100.0
76561198086214706,9,112.92,
76561198086216880,18,139.92,
76561198086216935,20,198.88,
76561198086223525,1,,
76561198086224829,7,39.97,
76561198086225444,37,485.79,
76561198086228304,2,9.99,
76561198086230454,99,1241.21,
76561198086232356,1,,
76561198086232583,162,2327.73,
76561198086235655,47,319.82,
76561198086236851,145,2104.85,
76561198086238997,134,1490.22,100.0
76561198086245144,24,145.91,
76561198086245503,29,364.85,
76561198086253170,8,0.0,
76561198086254504,137,1575.17,
76561198086258923,36,65.96,
76561198086260226,1,,
76561198086261666,3,7.99,
76561198086263948,3,31.97,
76561198086266662,1,,
76561198086270423,76,541.53,100.0
76561198086273706,23,185.88,
76561198086273853,11,149.95,
76561198086273978,20,135.89,
76561198086274347,25,295.81,
76561198086275581,127,1754.19,
76561198086279622,45,455.68,100.0
76561198086280084,1,,
76561198086280225,4,24.98,
76561198086280694,34,144.9,
76561198086282506,1,,
76561198086282677,20,157.9,100.0
76561198086290000,19,375.81,
76561198086290721,18,40.96,
76561198086294583,19,44.97,
76561198086296028,17,177.88,
76561198086296525,4,9.99,
76561198086298152,28,171.88,
76561198086298277,37,426.71999999999997,
76561198086299277,8,0.0,
76561198086301384,14,74.95,
76561198086302347,143,232.82,100.0
76561198086305452,10,104.97,
76561198086306189,68,350.78,50.0
76561198086307661,33,425.71999999999997,100.0
76561198086307920,1,,
76561198086308751,53,566.65,
76561198086310021,40,270.87,
76561198086311312,11,34.98,100.0
76561198086311415,25,134.94,
76561198086311452,5,22.979999999999997,
76561198086311518,55,75.94,
76561198086313373,47,94.93,
76561198086314194,34,194.84,
76561198086316431,212,1270.92,100.0
76561198086317044,2,4.99,
76561198086317601,20,121.92,100.0
76561198086318133,86,1450.3,
76561198086318797,12,0.0,
76561198086320502,14,73.96,
76561198086322021,53,333.82,
76561198086323540,2,9.99,
76561198086324135,10,24.979999999999997,
76561198086326043,40,305.78999999999996,100.0
76561198086326092,18,287.88,
76561198086328305,17,109.92999999999999,
76561198086329569,5,24.98,
76561198086330085,1,0.0,
76561198086330220,5,0.0,
76561198086330454,14,90.91,
76561198086331433,22,79.94999999999999,
76561198086335889,11,0.0,
76561198086336252,16,305.85,
76561198086340653,76,686.5,
76561198086348166,10,85.92999999999999,100.0
76561198086348735,6,167.95,
76561198086351031,100,1032.33,
76561198086353284,14,54.97,
76561198086361252,79,108.88,
76561198086361892,157,1405.23,
76561198086362660,2,9.99,
76561198086363792,120,1126.16,
76561198086364332,39,291.84,
76561198086366362,96,450.67,100.0
76561198086366967,1,,
76561198086367064,1,,
76561198086369883,37,404.78999999999996,
76561198086373219,3,34.98,
76561198086373228,13,19.99,
76561198086374701,20,124.95,100.0
76561198086374942,7,62.949999999999996,
76561198086375895,38,406.74,
76561198086377466,9,14.99,
76561198086382198,15,25.97,
76561198086384181,1,,
76561198086388371,67,668.56,100.0
76561198086388497,36,194.89,100.0
76561198086388523,10,84.94,
76561198086388883,39,229.89,
76561198086389809,1,,
76561198086392619,66,643.55,100.0
76561198086392702,23,167.88,
76561198086393917,13,114.95,
76561198086396426,61,658.7,
76561198086396609,3,0.0,
76561198086398582,1,,
76561198086398709,25,301.83,
76561198086404863,2,9.99,
76561198086407197,21,92.93,
76561198086409332,52,425.76,100.0
76561198086409431,32,228.85999999999999,
76561198086411530,96,139.96,
76561198086411628,1,14.99,
76561198086415196,24,209.85,100.0
76561198086418154,107,892.38,
76561198086422245,1,14.99,
76561198086423319,4,0.0,
76561198086424558,6,134.97,100.0
76561198086424692,14,364.92,
76561198086425071,132,1667.9099999999999,
76561198086428793,10,112.93,
76561198086428888,58,254.85,100.0
76561198086430925,2,19.99,
76561198086431129,63,312.82,100.0
76561198086434742,8,44.97,
76561198086440506,2,0.0,
76561198086441173,7,9.99,
76561198086441366,1,,
76561198086442784,22,314.82,
76561198086446941,9,0.0,
76561198086447166,17,70.97,
76561198086452991,14,82.94,
76561198086454457,20,44.97,
76561198086456372,29,82.93,
76561198086462653,30,230.87,50.0
76561198086462911,12,14.99,
76561198086465847,65,788.61,
76561198086466069,39,521.7,
76561198086474992,7,0.0,
76561198086475060,39,416.77,
76561198086476209,33,332.84,
76561198086476445,18,86.94,
76561198086476823,76,1279.34,
76561198086477921,57,641.65,
76561198086483967,22,154.93,
76561198086484358,24,74.95,100.0
76561198086485711,20,116.92,100.0
76561198086486990,70,952.49,
76561198086489946,1,,
76561198086491071,7,50.94,
76561198086492267,81,1259.3899999999999,
76561198086492970,11,114.94,
76561198086495787,185,1283.57,
76561198086498571,95,1424.2,57.14285714285714
76561198086498682,29,351.84,
76561198086500439,45,500.15,100.0
76561198086503407,77,997.37,
76561198086504199,1,,
76561198086506641,13,9.99,
76561198086507276,22,229.93,
76561198086509186,23,104.92999999999999,0.0
76561198086511282,237,720.28,
76561198086511750,15,35.97,
76561198086516918,1,,
76561198086518573,30,247.81,
