user_id,recommend_percentage
76561198068947146,100.0
Ludzz420,100.0
FatCatJohnny,100.0
DONTQQ2MUCH,100.0
profile_edit,100.0
bonjarden,100.0
4301945,100.0
BigBlack-Chicken,66.66666666666666
YellaMella,66.66666666666666
dr_crazy_mii,0.0
Aidenthegod,100.0
milkingfarm402,100.0
76561198028145019,0.0
LANGA326,100.0
76561198027754729,71.42857142857143
JoinFaze,100.0
santiagoivanov,80.0
FaZeWeaver,83.33333333333334
76561198018572079,100.0
76561198075741467,100.0
76561198056280925,0.0
76561198060734387,100.0
76561198080962025,100.0
sniperspot111,100.0
schizirenia,0.0
fedexplus,83.33333333333334
regulusleo,100.0
76561198081498297,0.0
76561198063620984,85.71428571428571
FFFtrooper,100.0
Avondale71,100.0
TheThirdHalf,77.77777777777779
atiadosgato,100.0
76561198064163195,100.0
feraldog,100.0
76561198077746772,100.0
fereleth,100.0
76561198053605335,100.0
Kogus,0.0
def10rd,66.66666666666666
76561198070616259,100.0
76561198049802579,100.0
Feytico,100.0
ffortissimo,100.0
FictionDaddy,75.0
76561198083654102,100.0
76561198045321868,100.0
76561198023738675,66.66666666666666
76561198033029557,100.0
76561198034779239,0.0
deagleone,100.0
76561198066206472,100.0
76561197990117063,0.0
76561198029779195,100.0
Figjam_Theory,100.0
76561197974804604,100.0
76561198061489014,0.0
76561198107559906,100.0
Ohhellotherefriend,50.0
76561198077815717,100.0
76561198077815717,100.0
imactuallymlg,100.0
76561198101467306,100.0
76561198077992843,100.0
DlDDs,100.0
FinnMcCruel,50.0
looongboy,80.0
Firdorn,100.0
blackbeast1,100.0
76561198078989494,100.0
76561198045772144,100.0
ddoogg,100.0
76561198065612687,100.0
76561198084293747,100.0
goddamnparticle,100.0
GamingDuck268,0.0
hungryhobofood,50.0
UnkleFisty,83.33333333333334
fistor69,100.0
Fisticle,100.0
FittedMushroom,100.0
76561198048348337,90.0
76561198067182014,83.33333333333334
25_Years_Since_Freddie,85.71428571428571
67samjosh,50.0
FizzyCal,100.0
faizauthar,100.0
fjlightning,100.0
76561198124399539,33.33333333333333
76561198075907724,100.0
Fl3mOn80r,100.0
76561198081402345,100.0
drakeman1,100.0
eggnot,100.0
flamjongun,100.0
FlameFireBlast,57.14285714285714
76561198088660441,100.0
flamerang,100.0
whyyoulookinguphere,100.0
76561198194386042,100.0
76561198120738010,100.0
DimensionCrew,33.33333333333333
ThirtySixSermons,100.0
neonmotiontv,40.0
76561198091999396,100.0
FlashFlood28,100.0
pancakesss,80.0
flatwhite,90.0
FlavoroftheMonthhh,100.0
Flermpick,100.0
76561198060883085,100.0
flexi_12,100.0
76561198068114873,100.0
45514551,100.0
76561198028987134,100.0
76561198040974056,100.0
flourishx,100.0
shaco4life,100.0
76561198044321140,100.0
KoitsumiTH,100.0
FlukerKing_TH,100.0
HybridDreams,100.0
fluxmitoflux,50.0
76561198089611596,0.0
76561198092545952,100.0
pleasekillmeihaveadisease,100.0
76561198085227041,100.0
Wubs123,100.0
76561198099643480,100.0
flynnyfire,100.0
mychubz,100.0
fobbsy,100.0
76561198083572392,100.0
76561198110520529,100.0
76561198063278079,100.0
76561198018912053,33.33333333333333
76561198048504173,100.0
bkbk2,100.0
Forcky,100.0
IV4X,100.0
kungfungus,100.0
76561198055384264,100.0
forganmreeman,100.0
ForkkQ,100.0
76561198090548543,100.0
indyGeneZ,100.0
76561198074206344,100.0
76561197999075044,100.0
VHC_Forseti,100.0
FORTHMINGUTH,100.0
ghoules,100.0
76561197991899190,100.0
akaFG,100.0
76561198072429924,66.66666666666666
76561198070949279,100.0
Fox_soldier,100.0
thei1020,100.0
76561198079007617,100.0
Foxlebt,100.0
foxmuldz,100.0
76561198026299985,100.0
fpstheroamer,75.0
StandOffLion996,100.0
76561197967445425,100.0
Francyum,100.0
france2544,100.0
76561198086114745,100.0
The_Pragmatist,75.0
SGTJRYAN,50.0
franklinhi,60.0
76561198033461390,100.0
76561198066205221,100.0
jackmaster1212,100.0
frannleman,100.0
franny360,100.0
76561198249646320,100.0
cthdarren,100.0
Squarp13,0.0
76561198024071345,100.0
76561198155425199,100.0
Fredderf2,100.0
danielfredo,100.0
supersecreturlissupersecret,100.0
76561198001398677,100.0
freedomee,83.33333333333334
76561198121385914,100.0
freezer19,50.0
andyalphate,100.0
FlyingJewgong,100.0
76561197970809118,100.0
76561198043270290,100.0
MrCuddlesworth,100.0
TheOnlyTrueGamingGod,71.42857142857143
76561198107979766,100.0
micropretzel,100.0
76561198147319849,0.0
razarealm,87.5
frikinik,100.0
frisasky,100.0
HailOfLead,66.66666666666666
frankieknuckles,100.0
FrodsTW,100.0
youdog12345,80.0
76561197980634828,0.0
iFrolick,100.0
FroskTotallyNotAWeeb,77.77777777777779
76561197969663913,100.0
SUHWFUOIBWFYUWBVFGUWF,100.0
76561198077799578,100.0
frostyassnow,100.0
ImWinKo,87.5
housekeepingxdxd,100.0
sp77150,100.0
76561198097614899,100.0
76561198091741812,100.0
Frosty_Surge,100.0
76561198045755911,100.0
76561198134825436,100.0
melvfunction,100.0
76561198068133166,100.0
Frozenicypole,100.0
76561198115944716,100.0
sexyduck128,100.0
76561198043441689,100.0
76561198082631501,100.0
76561198003704820,66.66666666666666
76561198042474153,100.0
acousticpants,100.0
Ownedyou96,100.0
76561197975700338,100.0
76561198045123541,100.0
CasonAng,100.0
LJacobs,100.0
Jeeeeeeeeees,100.0
theidiotgamer2,100.0
76561198079945816,100.0
76561198070492901,100.0
76561198070492901,100.0
Fudgemuncher,100.0
76561198045664231,100.0
76561198032360764,0.0
sawesd,100.0
76561198008758884,0.0
76561198072852429,100.0
657475591245,100.0
khushaalsingh,100.0
76561198042238430,100.0
funkyotc,100.0
TheRealFurnace,100.0
FaZeDain,100.0
76561198015527964,100.0
mincast2,100.0
n4afusionz,50.0
76561198092084120,66.66666666666666
fwal,100.0
76561198083477915,100.0
Jellofacey,100.0
76561198084234298,100.0
mudgarbs,50.0
land-of-ramon,100.0
76561198079316065,0.0
king_is_goat,100.0
gtrace,100.0
D_55,100.0
76561198057068455,50.0
76561198085062072,0.0
GavinScreaM,100.0
G4M1NG_N1NJ4,100.0
TakaKyun,100.0
Gabbies_S,100.0
NewVoxel,75.0
76561198059113058,100.0
gabflo,100.0
gabowockeez,100.0
76561198061654205,50.0
gabryus,100.0
Gadwall7,85.71428571428571
Cam521994,100.0
evilrussell117,0.0
gaiyamato,100.0
gakonami-uram,0.0
yourmummyssexydog,100.0
galahz,100.0
galaxymaster1,100.0
GalihRQ,100.0
galoot,100.0
GALVANOMETER,0.0
jeebusduck,100.0
76561198005307778,100.0
NXTMidnite,100.0
76561198074540604,100.0
76561198045903394,75.0
aether7588,100.0
gamerjay1234,100.0
Abdull36,100.0
76561198102093684,85.71428571428571
76561198040794037,100.0
gamingftw123,75.0
76561198003160177,100.0
bhajina,0.0
76561198054397103,100.0
BlahBlooBleeBlahBloo,50.0
gangstacool,100.0
76561198064258570,100.0
76561198070506735,0.0
decnics,100.0
gantaknows,100.0
76561198159513738,100.0
Quazziemodo,66.66666666666666
76561198074994560,100.0
oyezikezukulento,100.0
76561198073626237,100.0
jubabies,100.0
76561198055518119,100.0
76561198105335206,100.0
76561198090082897,100.0
shamboa-58,100.0
YoshGamer4624,100.0
76561198073108663,100.0
76561198086934889,100.0
76561198144193597,100.0
rgauthams,100.0
76561197963392788,100.0
76561198036292321,100.0
boynextdoor7354,100.0
u_r_faggot,100.0
76561198264322479,100.0
91169696969,100.0
76561198099183003,100.0
76561197979731785,100.0
76561198030388123,100.0
luakbar,71.42857142857143
76561198044466796,100.0
Gelo654,100.0
ShnishMan,80.0
Gemini_Tiw,66.66666666666666
Yanibrik,100.0
76561198067142133,100.0
76561198073597355,0.0
76561198093686401,100.0
GeneralDirection,100.0
76561198024728550,100.0
cliff24245,66.66666666666666
76561198077183562,100.0
76561198066298183,100.0
76561198039036246,100.0
bangs8,100.0
76561198083512264,100.0
76561198080865066,100.0
MyBasementIsBetterThanYours,100.0
goldenduckies,66.66666666666666
76561198133041223,100.0
76561198027260537,50.0
9GAGADMINISTARATOR,50.0
76561198040819276,100.0
76561198080148447,100.0
76561198097699089,100.0
AnTVAssassin,100.0
76561198080336417,100.0
76561198096816694,100.0
76561198061535381,100.0
Cameross,100.0
76561198052780455,100.0
gepaoisanaimbot,100.0
MrHamilton,100.0
mc_razza,100.0
Geriland,0.0
GermanSoviet,100.0
76561198076232842,100.0
1136579070,100.0
butwhythough,100.0
76561198066121929,100.0
76561198096045214,100.0
mine4yourself,100.0
76561198158629846,100.0
76561198070585472,85.71428571428571
heyhenry,100.0
ghostninj7a,100.0
jerejosh2,100.0
76561198055211546,0.0
GhostDragon3110,100.0
GhostedGhost,100.0
lifeisagamble,50.0
76561198059533968,100.0
76561198017060194,100.0
76561198051454344,100.0
ghoulneox,100.0
rninetynine,100.0
76561198102169883,0.0
76561198045570132,50.0
171516,83.33333333333334
giantflyingoctopi,100.0
76561198066582913,100.0
thatguygiberr,100.0
philgibs,100.0
76561198061236038,100.0
Giggle_Fart,100.0
gigi_buffon,0.0
theskuzzman,100.0
76561198084400897,100.0
76561198034523419,100.0
Gilzero0,80.0
Porjate,100.0
Mitch_brawdogger,33.33333333333333
SMIGDEEK,33.33333333333333
76561198063090201,100.0
76561198052513392,25.0
76561198062810583,100.0
76561197985031488,100.0
76561198067427048,100.0
76561198045706351,100.0
76561198061102188,100.0
giraton,66.66666666666666
76561198044733430,100.0
76561198079874637,100.0
timtim123211,0.0
76561198079521138,33.33333333333333
glaze_evas,100.0
76561198062337556,100.0
76561198051906675,100.0
Glitchar,50.0
WeBarePandaBears,100.0
76561198081622518,100.0
Globe44HD,100.0
76561198064442033,100.0
nyxx7,100.0
marchic,100.0
Mangoboy2k1,0.0
dignitasgMp,100.0
76561198084267209,100.0
76561198080466065,60.0
76561198063871989,50.0
brendenaus2759,0.0
76561198065695402,100.0
76561198048358239,0.0
76561198010436866,0.0
gobblerm8,50.0
KorosenseiGoD,100.0
76561198068004374,100.0
editadav,100.0
76561197992622789,100.0
76561198067835501,100.0
Refrayhack,100.0
Godlike_Hobbit,100.0
shannandoughtycsgo,100.0
GoggerDoggles,0.0
goi17,83.33333333333334
MrEpicz,66.66666666666666
76561198065768313,100.0
AndrewSiqueira,100.0
prayutzaa,100.0
goldghost,0.0
borntoeatcake,66.66666666666666
76561198073125241,100.0
76561197971744536,0.0
cooldownxddd,100.0
76561198091173609,100.0
goldenkoi,100.0
kiiro123,100.0
76561198075915471,100.0
Goldenwolf902,100.0
Golden_Flame0,100.0
76561198056260701,0.0
GoldiLoks,100.0
76561198023147569,100.0
gominhagomes,50.0
sireatalot,100.0
76561198072989611,100.0
gongza8888,100.0
76561198062936111,100.0
76561198055803962,100.0
76561198033081099,100.0
Goochie62,100.0
76561198069172681,100.0
goodround,100.0
goodbuscus,100.0
76561198111206146,33.33333333333333
practicalmeme,100.0
R3N2O,100.0
vexisprime,100.0
76561198033544560,100.0
76561198024315879,100.0
goonmurry,66.66666666666666
76561198088583840,50.0
travismann,100.0
fernandobeltran,100.0
76561198061847175,100.0
76561198084300729,0.0
alyssawesome,100.0
Joanfortes,100.0
76561198119180365,60.0
76561198064945689,100.0
76561198066685404,100.0
4234213234124,100.0
76561198078377030,100.0
iareafaggot,100.0
Gottheart,100.0
76561198121562788,100.0
76561198075943492,100.0
76561198056884067,100.0
Graffiti2DMAX,100.0
76561198027089819,100.0
andyman646,0.0
GLaddy1337,77.77777777777779
awfwfwfaefwfaw,100.0
76561198089811970,100.0
Global,100.0
hermitcrabman2,100.0
sunnyu,100.0
ineshsiva,100.0
76561198082084688,100.0
Sansthespoopyskeleton,85.71428571428571
Kusaryuu,100.0
jman1852,100.0
pesterChum,100.0
76561198087845573,100.0
minggn3461,66.66666666666666
76561198071168480,100.0
myothernamewasalreadytaken,100.0
76561198055387794,100.0
GreeDLingYT,100.0
Qualitybutthole,100.0
76561198089455336,80.0
76561198087943265,100.0
76561198053852153,100.0
GreenTornadoe,100.0
76561198106068056,50.0
green_crayonz,100.0
76561198028173029,100.0
Gribil,100.0
Griffsta,20.0
pearsonlikesdick,100.0
enricovdoliveira,100.0
deathreaperx,100.0
76561198144940553,100.0
jakom,100.0
niallpls,100.0
76561198017154363,100.0
Grizzle-_-99,0.0
76561197989869899,100.0
76561198092347921,100.0
76561198091467967,100.0
GroovyGromp,100.0
76561198072880562,100.0
76561198051505542,100.0
persure,100.0
76561198072378985,100.0
76561198045402323,50.0
gryphon556,100.0
76561198074736789,100.0
76561198069580458,0.0
76561198047263762,100.0
76561198076090519,100.0
76561198062692959,100.0
76561198046476374,100.0
76561198050514366,66.66666666666666
GuffPapp,0.0
Fyuushi,100.0
Gui123Sparda,100.0
76561197993494697,100.0
guiote_Br,100.0
76561198084127598,100.0
gui_takashi,100.0
guitarmageddon,100.0
76561198068880846,100.0
76561198059711556,100.0
jamesreesonswingspanis6ft,100.0
76561198131512468,0.0
76561198076946820,100.0
Donaeman,100.0
gunman0007,100.0
GrotesqueGOD,100.0
76561198058650367,100.0
GunnerAvengedSevenfold,100.0
76561198103157285,0.0
76561198072830667,100.0
76561198015454441,100.0
76561198057309239,100.0
76561198082401956,100.0
76561198041217847,100.0
78930193761,100.0
guy47b,100.0
76561198042359407,100.0
76561198074642074,100.0
gwayne,100.0
aomaom29,100.0
76561198050757560,0.0
savageh,100.0
HMPatu,66.66666666666666
reaperofsouls6482,100.0
tommy11,80.0
76561198083594288,100.0
booza473,100.0
76561198051382516,100.0
76561198043956328,100.0
76561197969812413,100.0
HailStorm72,100.0
haimundo,100.0
76561198082418196,75.0
Liam-0452501909,100.0
76561198050174957,100.0
76561198025563666,100.0
BurgerStab,87.5
76561198088541644,0.0
76561198064849762,100.0
76561198061286579,100.0
MrChowder90,100.0
blankv15,100.0
asnnerd,100.0
76561198038259170,100.0
imlilacandproud,100.0
76561198084846677,100.0
76561198047210840,100.0
76561198047210840,100.0
76561198037839582,100.0
munchies12,100.0
HadesXpress,100.0
76561198086028360,100.0
divienne,100.0
76561198051272874,100.0
localgod,100.0
76561198066730781,100.0
76561198049556885,100.0
76561198049230048,100.0
hanroo,100.0
76561198007070577,100.0
end978,66.66666666666666
76561198006606435,100.0
76561198041283043,100.0
ad1h53mech,100.0
76561198080748313,90.0
76561198070635741,100.0
76561198070635741,100.0
HappyHouseGnome,100.0
76561198064122435,100.0
HappyPrime,50.0
HAPPYYYY,100.0
TheJuanAnd0nly,50.0
kinG_Jason7,100.0
76561198134680751,100.0
MickeyDeez,50.0
76561198077993857,50.0
NIPtoogood,100.0
danny065,100.0
76561198059187930,100.0
76561198077109500,100.0
76561198096223608,100.0
harambetheking,100.0
76561198152308479,100.0
76561198157987157,100.0
Parappatherapperisbest,100.0
76561198073811740,100.0
76561198034923542,100.0
76561198079828878,100.0
DisIsHardCore,100.0
decmonk,75.0
76561198119416277,100.0
taconic,100.0
walrusnipples,100.0
weeeeeeeeeeed,100.0
Packmanman,100.0
76561198032536626,100.0
NaKNH4NO3CH3COOH,100.0
76561198087375527,100.0
76561198062243753,100.0
Pheress,100.0
harrald,100.0
76561198091590393,100.0
76561198068939723,50.0
76561198035533544,100.0
76561198034664008,0.0
76561198071324590,0.0
HarisYusuf,100.0
h-glee,75.0
DarkPulse_ChCh,100.0
getMemMeED,75.0
76561198081503737,100.0
76561198085383067,100.0
syluxe,0.0
Hatixon,83.33333333333334
Pete14081,100.0
76561197993210440,100.0
76561198059572487,100.0
76561198083950687,100.0
tarooo_xd,50.0
76561198066051722,100.0
XcentriK,100.0
chaoswrecker889,100.0
76561198153975662,100.0
thebigchiklis,66.66666666666666
HaxterWTF,100.0
ccmmpp,100.0
76561198044831412,100.0
HaydOS_,100.0
Haydosnub,100.0
76561198068811202,100.0
Hayz93,100.0
DogHog,100.0
HazardousRusty,60.0
hazegaminghd2014,100.0
HaZeFaMe,100.0
Hazgrid,100.0
hazz2468,100.0
bigHAZZApreb,100.0
76561197982685987,75.0
76561198079033308,100.0
ultimatefaggotwow,66.66666666666666
792149214942194912,50.0
ZECOWPOCALYPSEHAZSTARTEDZ,50.0
76561198043451293,100.0
76561198075452263,100.0
76561198054427227,100.0
carlosjames64,75.0
Headlessone,66.66666666666666
headshotboom,100.0
bertil399,85.71428571428571
HeardTangent,100.0
76561198011766768,100.0
joeniel,100.0
heavybinary,50.0
yashitya,100.0
76561198075565282,66.66666666666666
76561197997197174,71.42857142857143
76561198072916829,100.0
fuccboihectic,66.66666666666666
76561198072591408,100.0
_Reign,100.0
76561198068549495,100.0
porrada,100.0
Heisenberg1911,100.0
heisenbergZue,100.0
ImJustPro,0.0
Helakarian-Randomossity,100.0
mlklokodeitanhaem,100.0
76561198059399607,50.0
76561198054538030,100.0
76561198050619485,100.0
76561198080171929,100.0
thehellerphant,100.0
76561198077266421,100.0
76561198026641932,100.0
deandri,100.0
Piratedave11,100.0
76561198039290125,100.0
76561198072460153,100.0
76561198068274264,0.0
henarky,50.0
nxhng25,100.0
henrezy,100.0
henrikingi,100.0
76561198047779266,100.0
76561198084762125,100.0
76561198106882938,100.0
henzo800,100.0
antidamage,44.44444444444444
herio,40.0
bullshitstories,100.0
76561198096849086,100.0
76561198055179537,100.0
drkrise,0.0
76561198069297632,100.0
76561198045953692,100.0
hessink,0.0
S35,83.33333333333334
sadbadvlad,100.0
76561198038296985,100.0
76561198078986224,100.0
76561198062214332,100.0
76561198079660911,100.0
76561198041340133,50.0
76561198064062862,100.0
76561198084658226,100.0
76561198084394317,100.0
76561198086302347,100.0
76561198062625286,100.0
bzr9000,100.0
76561198050540147,57.14285714285714
juelino,100.0
AlexHowie,100.0
turbogranny,100.0
longinus,88.88888888888889
76561198078649960,100.0
Tekaru5009,100.0
HinataLAD,100.0
76561198009002611,0.0
76561198070086431,100.0
76561197994404273,100.0
hippontherun,100.0
76561198057784617,75.0
76561198077658105,100.0
AnEvilReindeer,50.0
76561198027925839,0.0
thisurlisaspah,100.0
76561198064491730,100.0
76561198042465147,80.0
MrBambi2,100.0
76561198151519460,100.0
HItzzzy,100.0
76561198090658129,100.0
crazyman3476,100.0
xwang,66.66666666666666
76561198034888931,100.0
Sk8erboiHongKong,100.0
Hobgoblin101,100.0
76561198073676219,100.0
76561198066303619,100.0
jononopeavi,100.0
holyblade98,100.0
76561198094944801,100.0
CorraNinetySix,100.0
infidllrone,100.0
76561198064687309,100.0
76561198069615116,100.0
76561198087184731,100.0
JonHT,100.0
76561198077889162,100.0
76561198014910012,100.0
76561198057175454,100.0
76561198069159558,50.0
76561198080709252,100.0
76561198063801454,100.0
DrJWATSON,100.0
horizon1101,100.0
76561198058364847,100.0
Ghastkiller,100.0
HorrorSympathy,100.0
76561198087597289,100.0
ttavr0h,100.0
quillomanar,85.71428571428571
PinkMarshmellow,100.0
76561198024130541,0.0
houley,100.0
Hound-Kun,100.0
housty8,100.0
TheRealSiman,0.0
howsitgoinaz,100.0
76561198061503100,0.0
76561198054147740,100.0
76561198084739540,100.0
76561198064031649,100.0
76561198088045830,100.0
arzardpavlou,100.0
76561198069989472,100.0
hubzee,100.0
TriggerHappyCat,100.0
76561198071399737,100.0
76561198052282061,100.0
FD_GOD_BR,75.0
nayrob,100.0
LVURFR3NZ,0.0
killerinkk,100.0
76561198053676746,100.0
76561198073339163,100.0
76561198075202352,100.0
76561198085788881,100.0
76561198097641296,100.0
76561198098802468,100.0
76561198114151170,100.0
Spooky4me,100.0
76561198072096094,100.0
76561198065322874,100.0
76561198054259245,100.0
KIEZ5823,100.0
76561198063574982,100.0
hungryhungryhitler,100.0
HunteR_au,100.0
irongladiator,100.0
1337hunter,100.0
hunterkiller247,14.285714285714285
76561198077638723,100.0
76561198022931413,100.0
Huntux915,66.66666666666666
urafookingretardm8,100.0
kuangbiao,100.0
combatente02,100.0
mypros,100.0
76561198104700278,100.0
76561198085004526,100.0
Hyghrize,100.0
76561198156757844,100.0
fullysik75,100.0
hypermemes,100.0
ERROR_LT,100.0
76561198054447419,100.0
hyperion_7312,100.0
76561198084554557,100.0
Hype_R,100.0
76561198051878549,0.0
MrSmash,100.0
iSlendy,100.0
112asdasfasdasd,100.0
76561198291759171,100.0
76561198008725628,100.0
76561198087594857,100.0
danielbook,100.0
mulamine,100.0
iamgassy,100.0
76561198082751450,100.0
76561198088140468,100.0
ngamerftw,100.0
76561198061357304,85.71428571428571
76561198058418029,85.71428571428571
Conkaface,100.0
76561198074377542,50.0
76561198081354604,100.0
jettimon,100.0
76561198078913326,50.0
httpPSGareBADsameASarsenal,100.0
76561198018739984,85.71428571428571
76561198081454953,100.0
Kaizhi2000,100.0
australianturtlelover,100.0
PostmanPot,100.0
martiantrain,100.0
Anhus,100.0
76561198079632362,100.0
quoilo,100.0
76561198043936220,100.0
Flabberdab,100.0
76561198069617739,71.42857142857143
76561198066371178,100.0
SyvWolf,100.0
76561198074242550,100.0
GamekungX,100.0
lmarcegb,100.0
Fanastic_Fox0906,100.0
commander_cong,100.0
swinkymalinky,100.0
mindthitiyos,100.0
GoonzaalooX,62.5
76561198013199787,100.0
76561198098673552,100.0
76561198124366634,100.0
76561198075568730,100.0
76561198067630059,100.0
76561198113994865,100.0
iamsogoingtodie,100.0
76561198047597986,100.0
iAndrewT,100.0
76561198142270955,100.0
ice32179,100.0
Z3LD4,100.0
icedragonlord88,100.0
Shaun9112,0.0
IceBergs,16.666666666666664
murilopr,100.0
76561198071175932,100.0
76561198075850899,100.0
76561198110176420,0.0
IcedRaven,66.66666666666666
76561198078610122,100.0
76561198008895770,60.0
JustIcey,100.0
ICe_maN_Tom,100.0
76561198056331727,100.0
76561198057845832,100.0
76561198067438198,100.0
triangless,60.0
76561198039328471,100.0
IgniteAU,66.66666666666666
IgorHM,50.0
76561198064876158,100.0
76561198047907062,100.0
ihasMUFFINSWAG,100.0
76561198068605419,100.0
76561198091177154,100.0
IIPaperPlateII,66.66666666666666
iiWill,100.0
TheLichQueen,100.0
Spik_eey,100.0
76561197996768219,0.0
05041129,66.66666666666666
76561198095337381,100.0
76561198018577288,100.0
76561198062988175,100.0
ilostmypokeballs,100.0
c6s,100.0
ONIEK25,75.0
76561198038734710,100.0
LordMemestar,100.0
76561198077655117,100.0
76561198091043690,100.0
76561198069620444,100.0
nivek5,100.0
76561198035565631,100.0
76561198033429149,66.66666666666666
76561198051086356,100.0
brizzlys,100.0
ezratm14,100.0
76561198098295542,100.0
immunity,88.88888888888889
76561198022619021,100.0
76561198070180161,100.0
TR13180,100.0
ImSeGarner,100.0
76561198055088329,100.0
76561198019917406,0.0
76561198053667228,100.0
76561198086140906,50.0
Incendius,100.0
76561198002127153,100.0
76561198050173375,100.0
76561198066131731,100.0
indiegameplus,100.0
76561198024701418,100.0
76561197992272514,100.0
76561198044756744,50.0
InferNAAAL,100.0
INFERNOpineapple,80.0
infin15,100.0
76561197974875094,100.0
ThatLevelOfMastery,100.0
66d,100.0
InfyIsCool,100.0
gamerkung1,60.0
76561198043474528,100.0
76561198049088443,100.0
thadz,66.66666666666666
INKSE7EN,100.0
inmater,100.0
76561198111311213,100.0
76561197985389455,100.0
innocentguy,100.0
76561198059653682,100.0
76561198059653682,100.0
76561198047525161,100.0
76561198037738584,100.0
76561198078496387,100.0
FuckAlex,100.0
76561198081062889,100.0
76561198028041619,100.0
mrbaconstrips,100.0
2828838282,100.0
76561198042121637,100.0
IAMDESTRUCTOR,100.0
Invaderzim58,50.0
76561198167411513,100.0
--ionex--,100.0
76561198060316305,100.0
ipaqmaster1,100.0
SickZoid,100.0
XarxesTheSecond,66.66666666666666
76561198074783932,100.0
Kael_Lee,100.0
yakyakmoo,100.0
ironhead,100.0
IronMoose,100.0
IRunWithScissors,100.0
BigBlackGayJewishGypsy,100.0
76561198077882964,100.0
76561198078313841,100.0
935462400,100.0
76561198070552548,100.0
76561198017709385,100.0
DylanHimself,100.0
theit7,100.0
76561198085728306,100.0
76561198090898725,100.0
TheTrollScript,100.0
76561198071781219,100.0
helau,75.0
MIN31496,100.0
ONyMi,100.0
ItsKawaiiSenpai,100.0
theepichunter,100.0
76561198073147242,100.0
fergieandjesus,100.0
76561198156066297,100.0
76561198060459594,100.0
76561198075205060,50.0
UWOTM8420QUICKSCOPEUMATE,100.0
itsfilfyd,90.0
ItsPao741,100.0
SuspiciousSteam,100.0
76561198040747260,100.0
76561198096736743,100.0
76561198075231791,100.0
76561198093240797,0.0
76561198132628363,100.0
IzaiahSalter,0.0
Izaiby,100.0
76561198180904743,100.0
76561198048712102,100.0
76561198100326818,100.0
I_am_lion,100.0
76561198047515235,100.0
76561198076701454,100.0
76561198042165187,100.0
Story43,100.0
thejaz,100.0
moth3r888,100.0
JoshWAU,66.66666666666666
ChickenDinnerImAWinner,100.0
76561198057067237,100.0
76561198028666719,100.0
76561198040946765,66.66666666666666
tkjohn,100.0
76561198084470651,100.0
FreddyMercurry23,100.0
76561198020583276,100.0
76561198049754654,100.0
76561198078836858,100.0
ja1hue,100.0
76561198017427392,50.0
yolomangamer,100.0
jaaccjaacc,100.0
MSPAINTISCOOL,0.0
76561198122817042,50.0
76561198093624679,0.0
76561198011742990,100.0
76561198131659273,100.0
76561198058464655,100.0
JackcoolioX,100.0
nessofonett,100.0
jackhaslegs,100.0
JackkSTEAM,50.0
76561198010433036,100.0
jacko2369,100.0
76561198295803313,100.0
76561198019160833,83.33333333333334
76561198065896865,100.0
Jacler,100.0
dandeman31,80.0
76561198008111776,50.0
jacob_power,100.0
235269,100.0
76561198083658380,100.0
tradingitems,100.0
76561198048370828,100.0
76561198047829440,100.0
jago751,100.0
76561198046042632,100.0
jaice,100.0
TheGreatBait,100.0
jajuny,100.0
fukdat,100.0
Jakerobbo,100.0
Cibsy,100.0
legendary_jake,100.0
76561198136186637,100.0
76561197970849273,100.0
jaky333,100.0
Jamzzzzzz,100.0
76561198087831627,100.0
76561198107130093,100.0
jimaroonie,100.0
76561198048911821,100.0
76561198066001199,100.0
legomagalaga,90.0
76561198165671770,100.0
jamesaway,100.0
jamesleong,100.0
themitchnz,100.0
1stJamestar,100.0
76561197999719746,50.0
Jampd,50.0
76561198059817358,100.0
76561198071834416,100.0
hardsteph,100.0
76561198046879866,100.0
wirebud,100.0
ButtBurger2,100.0
jarjarjake,75.0
supa_man141,100.0
jarvgrimr,100.0
76561198053081572,0.0
SpookyScaryGhosts,100.0
1801010101,80.0
quickdix,100.0
maxsawl,100.0
obamaisblackiswear,100.0
76561198016407866,100.0
Jasper7798,100.0
76561198086238997,100.0
obviousjosh,100.0
740449400,100.0
ECP080,100.0
76561198062137247,100.0
jaxar,100.0
76561198053891302,100.0
FvckkMyOppz,62.5
Thugorran,100.0
76561197966586458,100.0
Jaydosity,100.0
76561198008825050,100.0
BLORGATRON,87.5
JazzWazz,100.0
JazzyS465,100.0
76561198147318547,100.0
jbearjr,100.0
jcoon,100.0
hodgo,0.0
JDMBRAH,100.0
76561198065776095,100.0
jelousy,66.66666666666666
autismcentral,85.71428571428571
jedjezzah,100.0
gbusjesus,100.0
skilltablet,100.0
cooljeeves,90.0
76561198074266100,100.0
76561198071867278,100.0
squirt711,100.0
jellodoubleo,100.0
76561198110146481,100.0
Jellycaml,100.0
jellyj,100.0
76561198075297842,100.0
76561198067916016,100.0
jenkthebomber,100.0
gordan_freeman,83.33333333333334
Jenny2712,100.0
Jensen_Goh,100.0
bitchassredskinbush,100.0
76561198060533772,100.0
jerichoy2k,100.0
DDSHADOW77,100.0
jesa5,100.0
jessicax0,66.66666666666666
76561198038715881,100.0
76561198099289520,50.0
JesseKayfabe,100.0
Jessica_Steamrep_,100.0
jes7erhead,0.0
Nova-6,100.0
76561198072577997,100.0
Ninjo200,66.66666666666666
76561198098664585,0.0
morfeuoraculo,100.0
