item_id,sumatoria_horas
362870,16179
277870,18878
351700,7882
41730,23912
57700,3096
273070,63410
322190,18132
331181,0
369110,11209
438140,3092
228880,57080
320400,3978
71000,73352
396750,21494
210990,26651
296300,3775
416880,1
436530,2349
390660,843
37500,2466
271920,6392
299340,8852
360880,256
299780,9967
299540,27740
304290,20652
312350,3817
330820,16586
342560,25547
348200,37283
384110,17164
312780,71231
400110,15354
12330,28425
33580,5642
252470,68957
257170,192667
285740,17753
303760,804
429620,4632
357290,11
320090,1686
344770,15744
347830,226061
350310,12803
352780,33996
260130,97293
312790,37822
430960,9142
418580,0
58300,5676
247870,12185
279160,15070
290650,14338
292620,18460
324750,6265
324760,562
345010,20796
345120,21759
350010,17924
354860,27815
363510,12929
364880,58
366700,607
369040,32783
375710,20367
384930,19
389810,17117
392050,21802
392820,20302
397770,9234
399580,329
408440,1660
414580,16276
418000,1
429280,7551
407730,388
366960,57
396030,715
447270,984
450110,14097
453670,4781
453820,8961
455970,9017
456660,11566
461890,3603
462060,13801
463920,183
466890,4234
473580,14282
486360,14786
513930,1574
514820,0
527810,2
457010,4990
45900,889
269250,23353
281860,10746
283820,774
283840,4512
292480,10841
326480,228332
333220,14538
340730,71566
388750,89716
290530,6045
361300,7128
399520,3135
15220,2267
15230,6513
65100,6340
58540,163178
90500,11344
48180,71336
8160,2232
23360,6380
35070,2932
39110,2246
39260,3480
61010,10164
65270,35109
8790,1999
224360,194
229520,25299
260930,22997
331650,3015
12510,37069
19930,58535
72300,44437
107000,2372
281610,78420
308173,10593
254820,378
254840,2484
392580,3484
398170,4560
419480,10102
356330,40172
16120,39142
259760,2601
218040,26398
251290,98994
346670,0
200410,4875
412130,7814
12420,1657
7840,2761
3630,43712
47000,33924
227800,14974
209630,19019
325150,5876
332200,42279
335790,17048
344740,5976
403830,12212
485000,3380
208400,61477
327670,30084
429680,38251
19500,1552
388060,18024
420880,222
357070,14688
366970,4496
15210,80464
252450,152177
402190,45
406080,6905
330270,12165
385530,969
464360,1145
313980,991
252070,11762
262750,20844
263560,23006
237350,12235
246840,56509
325420,26941
341950,10392
408120,2406
411000,10392
377140,21677
314230,68978
263020,45008
259660,8749
236690,388487
35030,98
102810,8775
223450,2617
269610,4214
282860,1883
290060,2984
299420,6253
468490,7137
1670,4259
9760,11466
205270,6328
261920,2318
301990,7780
315240,25
382420,4638
460120,197512
403180,4555
385520,0
39500,65463
39510,79115
65540,36606
65610,3971
262280,106035
65600,18698
253490,22175
268670,2088
313810,8430
336150,8870
340490,26905
346160,969
322300,26999
373720,1838
442810,7858
458830,1969
7500,38522
21900,57006
73190,2629
102200,42659
321030,92
359290,905
405900,113335
489460,13088
50980,183
335220,6797
360390,4004
361850,534
434500,3777
455110,4527
35500,44994
296240,14742
359370,1203
277910,1714
394840,2
501380,6
410440,4743
449470,2924
342580,66036
46730,1993
9970,767
238870,11940
60800,17205
3230,4292
249930,1861
381020,14992
513440,341
261700,21809
359390,31158
40370,22748
318600,20223
328900,3992
339790,64750
256370,143333
348820,38
461820,1914
3300,27043
8970,3991
40920,241943
65950,83215
363890,294755
327440,1812
211670,7544
410670,15594
10540,360048
438600,21975
246740,2500
426560,1293
110600,1436
306620,998
266090,762
296150,294
35310,2272
111300,1121
256070,2999
3000,3882
228940,26768
288650,506
292800,50210
298340,1832
306520,393
311820,286
315600,11142
324790,8721
352170,46
368740,2119
403120,828
428190,68
450750,0
450670,5085
501220,351
48110,79585
2710,10225
431500,635
63610,16729
298560,16678
302850,3328
303590,5189
373470,59
428340,641
431770,3246
447530,47086
397990,1302
404770,11695
496680,4775
4850,46090
202410,4931
251310,9810
270270,6260
221560,11363
289600,16645
296220,6072
296280,13349
304350,11373
303510,4644
323040,2069
325870,5036
328220,3055
336790,928
338980,2531
346810,19303
360450,2182
361950,825
364100,30
375180,2026
396800,9982
407290,7509
375910,125300
416590,65628
444440,5500
446910,1430
448620,2135
454100,2169
493730,1784
502770,1667
280320,48297
280500,2857
351090,8616
399780,1370
264160,53749
109700,4038
217490,115300
10100,1250
242130,13183
495700,1607
496760,0
497360,0
500810,80
502750,33
517790,1200
517810,3034
280140,10319
306260,509
367000,12812
370040,5700
378180,46576
305490,12408
321410,17351
349540,5661
71390,81512
108110,5450
270310,3532
321060,10511
333640,30119
435300,2884
442140,11
263460,10137
284830,19837
355560,5198
385680,55
394550,139
452320,411
348380,329
46740,175891
11440,23908
11520,21866
11550,3913
11560,5413
44360,86317
337070,3907
385440,559
403940,14295
292180,104724
265170,14143
266250,3516
276730,3551
329240,5135
330670,3729
409590,9975
427250,50307
391730,86353
248630,54491
312300,8929
434520,5095
24460,7688
246940,6243
312860,160
310110,13252
475100,643
15150,1989
31920,2564
249550,14563
9850,6806
4300,2747
3200,2765
29640,39064
2760,467887
248410,6466
240440,7800
460090,0
352950,1690
397700,11430
388120,14189
470270,1595
321980,3832
383230,54031
402120,7102
2610,24930
100410,63313
301560,657
318130,7451
300060,4652
470260,927
321960,57437
409450,8886
417290,2932
313630,18125
3970,4779
15080,3728
72400,1445
60350,3117
204440,8601
205830,3696
209230,4753
223000,89048
65500,4763
11050,3609
12640,11138
234350,890
236970,3388
235660,5265
248190,19163
252890,1858
256330,39037
236890,1860
260690,832
260710,397
263860,15629
4800,23065
277490,21355
278420,1070
278590,2674
281450,2440
281640,43246
283160,4465
288830,360
288970,276
291630,845
291640,206
292670,1135
293600,6208
293680,11915
298900,0
302730,379
303260,11032
305500,1624
305740,5032
312970,176
238890,29324
314510,314
315320,1307
319850,12118
322770,7639
329320,143
332810,8
335900,13018
342630,311
343730,462
346950,5278
350780,140
310890,13705
354920,11543
361020,265
332250,358
344410,7329
363550,364
363940,8286
363960,57
364670,107
366640,0
369180,1409
298050,134703
410970,125
410980,1273
410990,39
374410,5699
378590,36
385590,4625
385630,751
380210,4545
411820,207
418650,12861
210970,181577
428370,10856
436820,3654
416040,0
444460,7548
467010,0
486150,3660
491650,1361
439190,19030
440630,2478
446750,1564
448400,4115
450540,14778
451840,5907
452710,1009
464540,97
477130,196
477270,2464
496230,11
497820,235
498600,70
270130,2975
446620,3247
499540,41
512220,272
512240,14
16710,3350
312010,3982
200020,168
383520,11088
377840,135320
252770,8124
49320,956
108100,2532
251810,120839
254480,5394
319580,0
348450,39
487700,2873
273500,16664
246920,5228
21400,1058
288140,9335
467950,4309
7260,2113
432290,1396
283410,1436
365420,8007
364480,2413
80360,14943
272600,9990
279800,14346
236930,4013
336130,2953
439310,465
442070,8971
282740,934
313040,1024
326470,122
4420,5291
4470,879
33110,4778
36910,69
37010,4884
45710,5562
45730,1611
46750,13302
61530,1090
200960,16986
200980,3393
200990,1049
201000,4870
201010,11539
21010,7717
21030,3138
218020,3405
48160,19335
46790,10559
235070,7726
251770,9778
251850,28996
253350,6295
254320,17611
255340,14322
42930,1904
42940,4081
42950,4417
255920,3157
255940,801
233310,3213
261940,694
281430,1005
286930,100
43500,7326
289620,2989
293320,15357
299070,4518
301670,118
302180,1380
303430,11842
302330,607
302350,762
302360,2
302370,1
327930,2164
354650,925
357830,1712
366000,111
389850,543
391310,4529
414510,5176
425580,5236
447970,9057
471910,3604
485490,6672
269590,2423
300280,3931
301420,311
523760,63
252290,2265
254460,11178
263920,6070
270010,8286
277520,11499
278810,2878
279580,4450
299050,3237
311250,13813
321270,933
328710,374
331720,4364
337880,125
341070,5280
342550,1099
347670,9240
363930,2212
367110,749
368860,5683
374060,2386
366160,17572
382140,7408
391390,2339
394760,10724
401680,5218
405010,3237
413830,1389
418300,1346
421900,823
429490,1263
429720,1428
434020,3093
436860,113
448370,9083
458000,8121
211780,11801
220823,3
220824,2
265380,9403
239720,8781
311140,4714
342230,576
354180,9998
398960,0
438480,5235
508180,1727
317020,675
202690,19297
421880,5552
247770,4165
371570,64286
217290,9782
416680,8870
519140,5587
13700,5382
10530,9920
24760,41
27220,29153
99890,128136
288120,21237
298030,55700
330390,26678
362090,17922
204840,5262
234530,133920
447500,82819
269290,94754
280720,5995
350640,3141
387370,7357
352720,489
401690,4603
405310,138099
495580,507
423580,24328
262940,39747
287860,73276
312960,13446
345130,904
363440,27674
307770,1260
307990,1024
288060,6980
323780,1016
404820,3840
346830,32744
260250,16101
288930,7365
331220,5387
363980,36222
364390,2590
435120,4874
331390,6087
321830,18163
323220,60623
443450,653
307270,4757
318330,4463
332360,37206
392020,1055
214310,1105
362410,632
240460,310303
259720,19804
293920,8432
291030,16758
372690,3470
330770,1125
389510,828
406290,15931
200130,19990
99410,689
278570,12141
284750,18004
284770,21368
286200,14208
300760,7668
339000,6132
339590,6277
339860,12725
325160,1146
353940,11
354560,83
362660,24768
366410,0
368710,4553
369100,416
372970,1004
374930,0
389400,13174
390570,10747
399130,1469
402220,16143
403510,10389
405530,84
406090,103
406310,10706
407300,15982
409380,14184
410130,9387
412380,7697
236010,4037
425150,713
427930,5099
444430,0
446380,3202
446430,0
448470,6763
449440,6605
451000,852
454160,0
454970,5206
455940,9390
463180,11696
466580,2396
467310,3487
470450,1849
470760,862
503420,1
511160,23
284390,11525
402330,2961
493650,2144
426330,7923
498330,1561
314380,4566
366220,347755
379210,7001
203850,98418
254650,4653
244410,48059
4870,12213
115220,7602
276770,11855
442110,4668
272230,32678
396480,17648
248730,4412
260570,6147
235760,2954
224040,1469
277110,4840
263120,137
269050,6880
297760,2902
302750,2513
330460,3063
367090,1
414920,1883
244910,2675
466500,7538
208460,1248
465520,1103
269690,3652
281280,3477
396360,4676
292260,2999
292280,125
292300,2094
1610,25545
3810,16613
3820,20080
3800,13691
4900,154
6600,3349
8040,10583
6270,2925
8060,25635
12310,207
10460,1433
9730,1432
15270,1842
16500,22
16110,13777
16130,24592
16180,10963
15140,254
15160,61001
17600,1126
12340,7750
7250,72
21300,714
19810,17
15350,0
12390,917
20700,10074
21750,308
23200,8376
18600,21485
21780,24606
23460,5627
26300,226
10650,3013
27200,1779
32000,177
12630,1036
32900,12800
12470,37305
12440,1864
12450,1942
34500,4790
32610,1214
32620,1540
32630,703
32640,911
32650,93
32660,1346
32670,3265
32680,9271
32690,7394
32700,110
32710,26
32720,2487
32730,329
32740,136
32750,497
32760,7349
6090,646
36240,103
36130,0
36140,0
36150,200
36160,1317
36170,3538
36180,1163
36190,546
36200,378
36210,7292
36270,0
36280,0
36290,0
36900,11
21730,1536
33550,29
33260,11086
39300,0
39330,0
39360,0
39370,7
39310,27
39320,2
39350,0
39380,0
32770,1196
39710,16
24500,4615
32410,998
25500,92760
34820,15365
34810,3034
40340,2343
34630,1816
34640,2183
34650,3980
27050,1437
41400,159
27300,7310
33620,11079
38080,974
38090,166
38100,297
38110,9967
38230,5024
47520,635
47500,2007
38130,4731
38140,3904
38150,364
38160,110
44100,5180
38170,7539
38180,1239
38190,146
12430,3404
23130,24
23140,2073
23150,732
7340,0
50990,77
46720,406
19080,106
19030,2467
19090,6032
47110,1026
47120,0
47130,310
61000,17854
48150,592
27330,1134
24650,1614
38240,372
46600,3320
24640,3002
40350,4666
9960,359
70500,3371
70200,12478
41660,89
72900,10757
65710,521
33980,4298
33990,851
23600,6270
72500,2029
90400,1101
33250,8583
33350,12858
65200,992
90800,208
33390,248
51060,1736
99200,2348
6420,30797
9990,2110
50400,88
99120,409
99100,15889
41680,0
61220,1949
63110,5100
25600,9789
25620,16697
46200,594
46230,569
73220,71900
42220,3975
109200,892
110500,74272
200230,28656
201020,315198
10230,844
110610,758
10250,803
10260,2334
110400,11962
202670,1868
110630,1226
203990,10835
201330,19
202570,0
204510,122
204390,3889
11500,24634
3310,8803
3330,28166
3340,1408
3350,6061
3360,8379
3380,17570
3400,1945
3410,4047
3420,548
3430,3856
3440,3443
3450,24312
3460,8665
3470,38590
3490,1058
3500,3291
3510,3478
3520,2273
3530,2631
3560,49468
3570,761
3580,1874
3610,1722
19320,456
4460,5344
11060,3722
11120,1663
11170,52668
50820,24420
205690,10112
22490,301793
207710,267
15200,39164
15240,14365
200050,13741
202370,416
210350,4765
12260,115
210430,0
210410,420
204760,85
208710,6554
12550,211
35800,74722
32150,18929
206020,10156
206040,4835
206060,5222
211010,4097
46700,407
46710,346
46760,582
46830,747
46840,145
63600,9842
63620,92
63630,56
63640,220
63650,6892
63660,5291
208110,3106
210390,1065
111000,1683
111010,1780
46320,2338
46270,5325
46380,3240
31800,785
31810,1712
31820,2202
31830,4800
31840,1398
31850,2428
31860,1735
31870,427
31880,1131
31900,850
31910,1588
31930,2211
31980,1173
42200,1354
42210,2796
42230,2190
43600,1672
200080,8178
214270,1389
214400,0
213350,1102
211070,55
219070,1536
65080,1304
215770,8585
214570,12886
207670,1147
27800,340
204580,181
216610,0
216210,33
205250,3660
222160,7160
33750,4416
217270,2451
214130,15878
214210,28
206230,1400
212110,16923
200490,394
217080,27797
223330,2022
18480,677
46280,4563
17140,16132
205330,6330
227900,455
38200,280
218700,1184
229600,1230
230760,302
226780,3386
229970,16956
3710,20362
96900,13626
221430,73293
230350,895
234100,694
60700,2800
224340,3011
238710,20449
219800,20158
243140,807
243180,1821
243280,10400
243320,1977
236490,4524
240600,65382
231020,3961
234980,8791
403200,5549
244690,17928
40500,3143
207241,0
246360,586
225180,2853
246800,5492
246880,783
248290,10044
248970,23881
250200,140
250520,110360
250640,7392
250660,10586
250870,55242
251370,13111
251390,5682
251510,5117
251710,15026
252550,12284
253770,19828
24410,3534
42810,3914
42850,146832
200350,3473
254880,5519
255260,72263
245010,1844
243060,1218
236530,3237
234060,952
256050,59859
245730,18599
257080,10752
241790,734
257260,606
257770,6581
257870,4111
240660,594
259190,731
232670,0
259490,5920
259640,5204
259740,27847
259810,2622
259830,6077
259910,6392
260510,11288
261490,7337
261600,592
261680,4922
261740,645
262080,3872
262470,8370
262770,11976
262850,6743
262920,5834
262980,130
263040,4553
263100,1353
263140,938
263260,3487
263480,10422
263680,7421
263800,0
263940,861
264000,6838
264080,533
346610,649
264320,15573
264340,15369
264460,5051
264580,458
65400,2851
250240,21147
265400,4547
324090,3
265970,18533
449300,12329
265990,15041
266050,15612
266550,370
266980,0
267730,5083
268260,695
268340,1451
268360,2515
268520,177
269010,10681
269530,2051
269810,1686
269990,5280
270490,11337
270590,236
271370,1785
271550,8961
271990,3286
272010,4773
272300,70
272670,28016
273030,158
273240,16056
261350,5573
27020,1748
252270,19707
273730,579
273740,10
273790,13
273800,14
273830,2429
273850,10
273860,38
274130,2257
274880,1401
275060,7848
244430,21104
275310,0
275330,5
275350,10665
275810,1708
276440,789
277540,107
277560,451
277630,5600
278550,1008
279280,0
279460,29
279480,70617
279500,121
279520,5723
279540,270
279560,1515
279920,3128
280380,160
280560,5479
280640,8707
280830,373
280890,4164
281060,4902
281220,23839
281240,360
281260,304
281560,56
281580,912
281750,10640
281820,1290
281840,207
281920,5665
282500,0
209340,8723
282620,481
282680,711
282960,42
283450,2074
283470,0
283490,2534
235700,1677
247930,1387
284180,1915
284200,10538
284220,40650
284580,210
284710,77406
284730,15159
284870,20183
284890,19179
284910,17
284970,145
284990,6528
285030,202
285070,4201
285090,5878
285130,8803
277270,4062
285350,494
285400,1551
285480,7569
285500,26701
285670,5
286460,1249
286480,489
286660,7892
286730,16
286770,360
286810,23715
286830,5377
287070,3121
287140,7416
218860,12
287740,3
287780,402
288000,0
288370,15166
288610,0
288690,1934
288750,896
288790,248
288840,850
289050,7
289180,66209
289200,663
289220,8650
289240,322
289260,221
289280,1196
289320,45
289340,3655
289360,27
289380,1
289420,7442
289440,6469
289460,374
289480,9270
289500,2700
289800,737
289820,43
289840,1538
289890,83423
289910,88
290040,5410
290380,1686
290410,2489
290440,74
290710,8341
290750,583
290990,12697
291070,1747
291130,18281
291190,4147
291390,2814
291430,3806
291450,8297
291610,133
276220,1623
276240,20
276300,0
276360,77
276380,0
276430,389
292350,3361
292570,24125
292660,693
292680,224
292760,819
292880,292
293200,368
293300,2186
431290,14651
293340,2835
293440,2322
293460,448
293720,208
293880,6901
293960,2780
294040,12521
294140,16586
294190,7665
288570,2767
294280,197
294390,558
264520,7647
295250,2645
295610,342
295730,10060
295810,92
296180,596
292820,718
292840,222
292860,38
317030,10627
363050,208
363060,124
363070,53
376760,178
376770,48353
296530,452
296590,4170
296850,4505
296950,2104
283100,2980
297070,0
297090,19
297330,3003
297410,4659
297570,384
297620,65
297720,187
297920,10790
298020,417
298820,4521
298830,3097
298840,3288
298850,4114
298890,3638
298930,187
298950,141
299100,0
299150,1120
299160,1025
299170,212
299500,6784
299800,40
299820,30
299840,10990
299890,3982
299910,1412
300200,3051
300320,16537
300510,166
300840,2392
300900,185
300910,1
301050,4963
301150,18555
301250,0
256010,9377
283270,1029
301360,1095
301540,11626
301730,535
287720,400
302160,893
302440,499
302470,7522
302490,3484
302570,21
302690,13796
302810,21
302870,1347
302910,151
302950,4438
303410,7893
303680,5339
303690,10612
303710,661
303720,1288
303820,2354
303830,1707
303850,1081
303860,492
303880,104
304150,1553
304170,2949
304950,8079
305010,5094
305460,8
305480,6276
305660,32
305780,6375
305800,1664
305820,4827
305840,647
305860,7
313320,0
305880,0
303340,2815
306200,3955
306490,5310
306950,9209
307010,5849
307130,15919
307210,4728
307340,10647
307410,40
307430,10295
285440,23646
307530,0
307560,36
307570,3048
307600,8962
308320,17
308360,4455
308380,13649
308440,3486
308460,2069
308520,4066
310760,3027
310830,0
310990,13
311060,2482
311100,1364
311170,2876
311490,4
311680,17939
311910,2323
311980,961
312050,0
312220,125
312230,5932
312270,0
312310,1
262240,6532
312720,9726
313190,55
313200,0
313210,591
313330,19
313360,4707
296210,23
313470,5562
313650,12599
314030,17580
313830,249
314120,1
314150,7906
314200,9894
314210,3566
314290,3791
314300,662
314370,1563
314460,3293
314470,4359
275510,8279
314570,4637
314710,10933
314850,56
315060,7771
315070,15285
315450,54
315480,1002
315610,2445
295850,4811
315670,1758
315680,2
315740,493
315940,1653
313590,5123
316140,5981
316700,361
316740,131
316950,19
316970,5208
317840,82
317920,7
317950,270
317970,2633
318260,1536
318480,7616
318560,0
318660,146
318690,232
252970,2396
319210,63
281130,5877
319300,404
319320,9521
343820,2875
319410,0
249190,13390
319750,1311
320110,201
320120,5191
320310,25
320320,1512
320410,0
317290,16937
320630,5524
320650,3630
320670,5670
320690,3856
320790,5591
320890,487
320970,393
321080,0
321310,25
314340,1751
321490,305
264400,53
308180,0
321600,90
321610,29
321710,5
291960,2929
321860,2157
267220,177
322030,0
299660,9239
298300,84
322080,3032
322410,0
322540,8870
322580,25
322970,15736
322980,1282
322990,212
323250,3
323260,0
323270,186
323280,489
323460,5083
323680,160
324110,62
254130,17024
324270,651
324390,3624
324400,206
324420,8417
324610,452
324650,5108
324730,4858
324770,1012
324830,2
325110,227
325180,11307
325520,4098
325860,3065
325880,140
326130,19
326230,2269
326420,35
326630,4076
326650,27
326730,6659
326950,17945
301830,37
318740,58
322130,4
327210,14
327260,8583
327380,235
327390,1043
327400,1360
256390,10812
327650,5665
327910,839
327920,115
327940,10
328100,28
322930,40
328310,52
328430,71
328440,1
328470,937
328640,2948
328670,0
328680,7241
328740,1031
328780,7910
328870,1828
328890,5
328930,33
286220,2607
329480,7
329620,111
329630,60
329640,831
329670,17
329690,3657
329980,0
330470,3531
330520,13
330680,2457
330990,8565
331400,4944
331570,6654
331610,4542
331660,20
331760,9130
332760,0
332790,12332
332830,5852
333120,6363
333260,921
333330,4175
333380,48
333530,4317
333730,1215
333860,5988
333870,735
333540,917
333970,5589
334190,462
334270,1989
334710,4995
334930,103
335010,4
335080,278
335100,4143
335320,3692
335450,7226
335460,9564
335550,2989
335570,1
335690,14159
335700,1606
335840,8461
335890,207
335920,1845
335940,293
336010,2783
336090,15462
336200,15598
336230,0
336250,6587
336300,5244
336380,7601
336630,291
336710,5689
336760,0
311730,158348
336930,50
337040,13399
337450,3
337720,2
337730,900
332780,6413
337940,14436
337960,605
338120,2667
338140,7952
338190,9032
338420,795
338590,85
338800,907
339130,7330
222180,1721
339320,13
339430,0
339500,1512
339560,5
339690,6360
339700,7856
339820,3801
340030,6385
340110,1
340120,50
340130,4
333760,6198
340220,9471
340290,23
340330,5501
340360,7671
340440,2267
340470,7721
340630,494
340830,8678
340920,101
340950,0
341010,0
341060,4316
341160,8805
341260,437
341360,199
341380,1506
341390,8564
341470,6239
341540,45
341680,4046
341700,164
340820,6558
340750,1222
341910,3006
342130,1872
342280,8810
342350,2927
342500,3609
342510,4424
342540,0
342860,100
342870,42
342920,33
343090,16607
343410,0
343560,13535
343570,0
343770,15
343840,38
344100,2
344130,4838
344190,5465
344260,11
344270,32
344440,6154
344480,290
344500,7850
344800,25742
344810,1519
344860,36255
344880,10285
345280,511
345290,1
345300,0
345310,27
342240,8356
345540,3138
345700,9542
345710,448
345750,238
337670,352
346060,0
346080,5619
346150,13
346200,3641
346210,315
346240,75
346340,1272
343810,3814
343830,1905
346400,120
346430,827
346440,1145
342020,17756
346490,1247
346630,4027
346650,14
346770,987
346920,80
347030,6239
347040,8607
347410,8930
347520,0
347610,8363
347730,1078
279940,16518
347820,47
347930,24
348000,2
347790,18
348340,10701
348430,98
348440,307
348530,7628
348540,19322
348730,7153
348650,3419
348870,3164
342090,40410
348960,7863
348980,4113
349060,38
349100,867
349250,1
349280,4
349440,9621
349450,130
349460,4713
349650,142
349690,9249
349750,21
349780,942
349950,6950
350330,10
350510,25
350530,308
350620,317
350630,3660
351410,566
351450,5472
351730,548
351810,30
352030,1456
352120,1748
347440,6234
352750,72
352960,3023
353070,1624
353110,311
353300,1
353550,2516
353600,3518
353610,125
353790,0
354030,8389
350810,24257
351480,5018
348290,180
350220,918
354620,3074
354680,1961
354690,9
354720,43
354730,1831
354770,1
354820,141
354870,1797
354910,12
354930,4352
354950,8171
355020,0
355080,1937
355100,8004
355270,63096
355300,0
355430,6537
355500,191
355510,10
355410,5360
355650,0
355760,3572
355810,9148
355980,4125
356160,0
356260,699
356280,762
356430,15527
356510,85
356540,7210
356580,1075
356730,2022
356870,16
357120,6097
357370,4070
357600,13711
357720,6329
357840,641
358000,0
358080,5741
358610,63
358810,1224
356270,3580
356290,1053
338530,8900
359060,6678
359140,3017
359160,17
359220,7768
359250,5388
359260,2045
357910,416
359300,625
359560,6144
360010,8853
347270,5
347230,94
347240,0
347250,1
360520,52
360580,66
360610,49
360720,0
360950,7348
361200,3337
361380,450
361560,26
361600,3220
361620,81
361660,0
361890,4078
362130,4333
362140,2872
362290,9833
362790,0
362830,64
362920,18
363180,2382
363240,6416
363330,12765
363410,33132
363670,3222
363900,29
363920,3211
364060,57
364130,2
364190,67
364240,1
364350,8768
356170,1015
364450,54
364710,25
364770,2949
364790,1549
364890,2921
365020,3732
365080,0
365090,8
365150,0
365260,552
365310,5084
365400,0
365440,1708
365480,3226
365620,10
365660,19567
365680,7840
365760,2
365880,1501
365930,0
366010,67
366060,254
366350,16
366610,4038
366620,3033
366860,43
366290,518
367060,0
364900,8156
367240,4804
367340,30
367350,2637
367430,2636
367700,5
367710,92
367780,15307
367800,11
368290,14
368650,5919
368690,5
368700,6487
368770,141
368780,158
368970,4200
368760,22
369060,7293
369080,7972
369120,0
369130,0
369370,7078
369420,10181
369560,3515
369620,9
369640,7500
285820,17565
369860,117
369890,11105
370270,9135
370590,14163
370750,0
370780,9570
370920,2725
370940,25
371000,11725
371210,5123
371270,114
371280,1571
371310,739
371320,3746
371370,0
371400,1491
371410,3543
371440,20830
371460,6054
371550,4521
371710,604
371880,135
372150,3688
372210,3139
372260,526
372490,2783
372650,79
372670,3
372720,138
372830,6733
371330,12703
372770,2
373080,3911
373140,4084
373240,7174
373290,3243
371600,0
373730,5579
373820,0
373860,212
373870,85
371120,10946
374090,1279
374120,0
374240,2750
370200,3390
374830,6969
374950,3163
375000,2522
375010,11508
375020,11675
375040,5125
371850,9
375120,7496
375320,208
375330,98
375430,6533
375580,2677
375720,0
375760,2
375770,6764
375790,1797
375930,4122
376310,1526
376560,9113
375290,4658
376730,2764
376750,83
376790,0
376880,84
375550,6
377070,1697
377280,7033
377500,0
377570,8663
377600,13156
377660,2900
377760,2979
378110,520
378270,11155
378280,59
378490,81
378510,0
378570,32
378850,157
379320,7293
375850,8075
379760,128
379990,11670
370050,40
380570,4389
380580,13370
380690,6062
380890,1065
381010,0
381090,42
381130,89
381140,47
381170,4789
381220,6977
381590,206
381870,6651
382070,7983
380560,669
382250,3
382260,3197
382350,4712
382640,0
382850,3826
382920,3584
349020,3648
373800,12
373810,3
383190,31
383240,2118
383530,7
383590,5908
383630,3369
383670,2306
383700,9
383720,5003
383750,7847
383780,109
383810,21
383950,1039
384120,2261
384171,0
380140,1209
384570,1013
384650,27
384680,9081
384890,29
384940,0
384990,9027
385020,14520
385130,0
385220,3
385310,6509
385330,2218
385390,0
385030,0
384950,8786
385690,2
385700,42
385880,1659
385960,0
386050,36
386090,7
386110,9451
386160,12753
386290,6705
386400,63
386540,4340
386600,1930
386640,1166
386700,11840
386710,14
386750,6393
386870,1239
387060,87
387070,7417
387110,4
387240,8907
386840,15760
387400,0
387850,4153
387890,3
387930,6609
388050,6486
388270,6483
388440,3751
388500,3170
388620,6830
389160,6506
389310,2362
387450,68
389680,3
389690,1
389270,87
389740,81
390200,11375
390070,8
390220,2274
390460,1944
390510,113
390870,100
390880,4
390890,500
391050,3641
391100,8
391120,1212
391130,3208
391160,6131
391170,9959
391180,269
391240,2895
391520,4260
391580,37
364850,0
391820,1958
391960,6298
392100,0
392730,3
392930,5475
355120,131
393150,3462
393170,12
393240,2492
393390,25
393600,0
391210,3966
393970,130
394280,8981
394480,139
394720,0
394770,128
394850,1471
395140,8247
395150,3126
395160,1595
395250,2708
395420,8308
395500,125
395910,52
395920,0
396530,807
395380,10221
396590,586
396610,0
396730,3
396850,4525
397330,1063
370170,5406
397830,0
398000,219
398070,3910
397870,9253
398150,7749
398160,2325
398620,479
398630,1763
398890,2050
398920,3767
398940,3115
398970,4604
399000,7272
399090,0
399040,5028
399750,71
399890,6659
399920,5603
400230,0
370220,28
399910,119
400410,17414
399260,55
400660,7041
400740,7238
400790,4425
401120,8925
401420,0
401510,0
401550,2
401560,5024
401780,40
401840,11336
402030,62
402170,3701
402210,4069
402850,3153
402890,1844
402980,2
403170,15
369360,7667
403300,6238
403670,55
403840,458
403850,7045
404020,15
404270,36
404290,81
404690,4965
404810,8673
404910,24
405040,8618
405050,90
405070,3
405180,72
405440,5954
405860,3328
406100,0
406110,27
406120,4223
406870,3231
406940,670
407020,3078
407090,3627
407150,7127
407400,0
406930,706
407700,1
407880,299
408060,0
408110,4274
408170,413
404370,1726
407680,17889
408750,8638
408770,7461
408900,1099
409170,341
409290,2781
409340,1424
409490,389
409560,3356
409600,5251
409630,23
410050,57
410120,8495
410430,229
410470,1457
410490,0
410540,2
409310,2498
411740,4555
412250,2203
412270,2077
412540,2966
412730,6056
412860,27
412490,2097
413510,18
413600,0
413680,6037
413740,9
413760,0
358490,0
414060,2609
414370,10327
414470,2414
414660,5110
415080,1810
415270,3388
412230,3746
415670,3424
415830,4474
415840,2976
416030,15570
416200,3490
416220,0
416260,4
416290,6852
416310,8902
416320,4629
416350,5477
416370,6534
416720,16
416760,507
416800,478
417060,684
417730,4327
417980,5732
418110,2178
418160,121
418430,11364
418610,2438
418960,3659
419000,0
419090,7383
419590,21
420000,2651
420070,3354
386280,1140
420770,6274
420300,0
420850,3598
420900,1198
420910,210
421060,11989
421140,2478
421180,3731
421260,5579
422210,187
423180,8
423700,199
423750,85
423770,8885
423840,7152
423900,7911
424000,6487
424060,103
424210,1222
424780,522
425160,7797
425860,2423
426010,1524
426040,10564
426630,9857
426970,8848
428110,1001
428210,834
428260,0
418280,1956
428410,277
428460,4488
428510,5897
428530,2444
428630,6310
428740,2
428760,4630
428870,6795
429020,5676
429040,0
429120,14
429160,10
429200,3256
